First Name,Last Name,Title,Company Name,Headline,What Happened,About Person,About Company
Larry,Gale,Chief Information Officer,Perceptual Systems,Larry Gale was Appointed as Chief Information Officer at Perceptual Systems,Mt. Pleasant; SC-based Perceptual Systems appointed Larry Gale as Chief Information Officer.,Larry Gale was previously Biometrics Engineer & Software Developer at WareOnEarth Communications; Inc.,Perceptual Systems; LLC; was founded in 2009; and is a Woman Owned Small Business (WOSB). Our focus is on providing innovative; quality; cost-effective solutions to a wide range of Information Technology challenges in both Public and Private Sector organizations.
Larry,Frazier,Chief Information Officer,Kraton Polymers U.S. LLC,Larry Frazier was Appointed as Chief Information Officer at Kraton Polymers U.S. LLC,Houston; TX-based Kraton Polymers U.S. LLC appointed Larry Frazier as Chief Information Officer.,Larry Frazier was previously the Chief Information Officer for Chevron Phillips Chemical Company.,Kraton Polymers LLC; together with its subsidiaries; produces various styrenic block copolymers (SBC).
Larry,Dennison,Chief Technology Officer,Soapstone Networks,Larry Dennison Resigned as Chief Technology Officer at Soapstone Networks,Billerica; MA-based Soapstone Networks accepted resignation of Larry Dennison as Chief Technology Officer.,Larry Dennison co-founded Avici Systems in 1996 and played a central role in the architecture; design and development of the Avici routing platform; as well as his key role in Soapstone's R&D.,Soapstone Networks is at the forefront of the movement to Carrier Ethernet by developing resource and service control systems that realize NGN software-provisioned services in the new Carrier Ethernet transport network.
Madelyn,Lankton,Chief Information Officer,Travelers,Madelyn Lankton was Promoted to Chief Information Officer at Travelers,New York; NY-based Travelers promoted Madelyn Lankton to Chief Information Officer.,Lankton has been with Travelers since 1982; most recently as head of claim shared services and head of IT and operations for financial professional and international insurance.,The Travelers Companies; Inc. (NYSE: TRV) is a leading property casualty insurer selling primarily through independent agents and brokers.
Lance,Crawford,Chief Information Officer,Hawker Beechcraft,Lance Crawford was Appointed as Chief Information Officer at Hawker Beechcraft,Wichita; KS-based Hawker Beechcraft appointed Lance Crawford as Chief Information Officer.,Lance Crawford was previously the Director and Account Executive at Computer Sciences Corporation.,Hawker Beechcraft Corporation is a world-leading manufacturer of business; special-mission and trainer aircraft  designing; marketing and supporting aviation products and services for businesses; governments and individuals worldwide.
Dave,Lampert,Chief Information Officer,Georgetown University,Dave Lampert Resigned as Chief Information Officer at Georgetown University,Washington; DC-based Georgetown University accepted resignation of Dave Lampert as Chief Information Officer.,Lambert currently serves as the Vice President for Information Services and Chief Information Officer at Georgetown University where for the past twelve years he has successfully moved the university forward in the strategic application of information technology across a wide range of university programs and services. ,Founded in 1789; the same year the U.S. Constitution took effect; Georgetown University is the nation's oldest Catholic and Jesuit university. Today; Georgetown is a major international research university that embodies its founding principles in the diversity of our students; faculty; and staff; our commitment to justice and the common good; our intellectual openness; and our international character.
Kyle,Johnson,Associate Provost for Information and Learning Res,The State University of New York Institute of Technology,Kyle Johnson was Appointed as Associate Provost for Information and Learning Res at The State University of New York Institute of Technology,Utica; NY-based The State University of New York Institute of Technology appointed Kyle Johnson as Associate Provost for Information and Learning Res.,Kyle Johnson was previously the Chief Technology Officer at Guilford College in Greensboro; N.C.,At SUNYIT; the State University of New York Institute of Technology at Utica/Rome; an intellectually stimulating learning environment prepares students to fully engage in the challenges; complexities; and opportunities of living in a modern technological society.
Kurt,Zimmerman,Chief Technology Officer,Novariant,Kurt Zimmerman was Promoted to Chief Technology Officer at Novariant,Fremont; CA-based Novariant promoted Kurt Zimmerman to Chief Technology Officer.,Kurt Zimmerman was the founder of Novariant,Novariant; Inc. emerged from Stanford University GPS Laboratory in 1994 to pursue contract research and development for precision vehicle control systems. In the early 1990s; the Federal Aviation Administration (FAA) asked Stanford to investigate the feasibility of automatically landing airliners in low visibility conditions using precision GPS.
Alex,Kurganov ,Chief Technology Officer ,AdelaVoice Corporation ,Alex Kurganov  was Appointed as Chief Technology Officer  at AdelaVoice Corporation ,Boston ; MA-based AdelaVoice Corporation  appointed Alex Kurganov  as Chief Technology Officer .,Kurganov joins AdelaVoice having previously co-founded Webley Systems; a company that developed a speech-enabled unified communications platform. He has also held inventor; system architect; software executive and developer roles at Motorola Inc.; Eastman Kodak Co. and Ardis. ,Founded in 2010; Boston-based AdelaVoice is backed by Stage 1 Ventures. The company was named a Mass High Tech 
Kristi,Eller,Chief Information Officer,Yadkin Valley Bank and Trust Co.,Kristi Eller was Appointed as Chief Information Officer at Yadkin Valley Bank and Trust Co.,Elkin; NC-based Yadkin Valley Bank and Trust Co. appointed Kristi Eller as Chief Information Officer.,Kristi Eller was previously the Executive Vice President at Yadkin Valley Bank and Trust co.,Yadkin Valley Financial Corporation is the holding company for Yadkin Valley Bank and Trust Company; a full service community bank providing services in 29 branches throughout its four regions in North Carolina.
Krish,Kumar,Vice President of Information Technology,Thermo Fisher Scientific,Krish Kumar was Appointed as Vice President of Information Technology at Thermo Fisher Scientific,Waltham; MA-based Thermo Fisher Scientific appointed Krish Kumar as Vice President of Information Technology.,Krish Kumar was previously the Vice-President of Technology at Commercial Metals Company ,Thermo Fisher Scientific (NYSE:TMO) is the world leader in serving science; enabling our customers to make the world healthier; cleaner and safer. With annual sales of more than $9 billion; we employ 30;000 people and serve over 350;000 customers
Mike,Krieger,Chief Information Officer,Defense Information Systems Agency ,Mike Krieger was Appointed as Chief Information Officer at Defense Information Systems Agency ,Falls Church; VA-based Defense Information Systems Agency  appointed Mike Krieger as Chief Information Officer.,Krieger has been the deputy CIO since July 2008. ,DISA is a Combat Support Agency comprised of 16;000 people - military; federal civilian; and our contractor partners.  
Kobi,Ofir,Chief Technology Officer,WorldGaming.com Bolsters Management Team,Kobi Ofir was Appointed as Chief Technology Officer at WorldGaming.com Bolsters Management Team,Toronto; ON-based WorldGaming.com Bolsters Management Team appointed Kobi Ofir as Chief Technology Officer.,Kobi Ofir was previously the VP and CTO at First Data Corporation.,Founded in 2006; WorldGaming.com is the premier online destination for console gamers to network and challenge other players from around the world in tournaments for REAL money.
James,King,Chief Information Officer,PR Newswire,James King Resigned as Chief Information Officer at PR Newswire,New York; NY-based PR Newswire accepted resignation of James King as Chief Information Officer.,King has held CIO; CTO; and COO positions with leading global information services; media and publishing companies including McGraw Hill; Brightpoint; and Reed Elsvier PLC.,PR Newswire's news distribution; targeting; monitoring and marketing solutions help you connect and engage with target audiences across the globe.
Kim,Cooke,Chief Information Officer,Citizens South Bank,Kim Cooke was Appointed as Chief Information Officer at Citizens South Bank,Gastonia; NC-based Citizens South Bank appointed Kim Cooke as Chief Information Officer.,Kim Cooke previously served as Assistant Vice President of Bank Operations at Carolina Trust Bank; Lincolnton; North Carolina.,Citizens South Bank is the oldest continuously existing financial institution chartered in Gaston County. 
Kieran,Chung,Chief Technology Officer,eCommLink,Kieran Chung was Appointed as Chief Technology Officer at eCommLink,Las Vegas; NV-based eCommLink appointed Kieran Chung as Chief Technology Officer.,Kieran Chung was previously the Global Solutions Architect at Unisys Corporation.,eCommLink; Inc. (www.ecommlink.com) enables program managers and financial institutions to maximize revenue from their prepaid debit programs.
Kieran,Chung,Chief Technology Officer,Wolfe.com,Kieran Chung was Appointed as Chief Technology Officer at Wolfe.com,Pittsburgh; PA-based Wolfe.com appointed Kieran Chung as Chief Technology Officer.,Kieran Chung has over thirty years of technological leadership experience; including significant time in the financial sector at companies such as Bank of America; Vereins-Und WestBank AG; Amadeus North America and eCommLink; Inc. Prior to joining Wolfe; Chung was the CTO for eCommLink; Inc.; a leading value-added prepaid debit card processor.,Wolfe.com; LLC facilitates investment; management; and ownership involvement in entities which it is involved. Wolfe.com; LLC owns in whole or in part 8 entities: GiftCodes.com; Omni Prepaid; Swapagift.com; Sterling Investments; WRL; GiftCards.com; MyCoupons.com and Jambo Media.  http://www.wolfe.com
Gopal,Khanna,Chief Information Officer,State of Minnesota,Gopal Khanna Resigned as Chief Information Officer at State of Minnesota,Saint Paul; MN-based State of Minnesota accepted resignation of Gopal Khanna as Chief Information Officer.,Khanna is a former president of the National Association of State CIOs (2008 09) and he also served the Bush administration for three years in several senior policy positions including CFO of the Executive Office of the President.,Minnesota is a U.S. state located in the Midwestern United States. The twelfth largest state of the U.S.
Kevon,Ward,Director of Information Technology,High Sierra Sport Company,Kevon Ward was Appointed as Director of Information Technology at High Sierra Sport Company,Vernon Hills; IL-based High Sierra Sport Company appointed Kevon Ward as Director of Information Technology.,Kevon Ward Senior I.T. Support Specialist and Network Engineer at The Strive Group; in Chicago.,High Sierra Sport Company (HSSC); specializing in user-friendly adventure travel gear; offers  versatile lines tailored for outdoor enthusiasts; skiers and snowboarders; travelers; students and  professionals looking for the smart choice in durable and functional backpacks; duffels and  wheeled luggage.
Kevin,Summers,Chief Information Officer,Whirlpool Corporation,Kevin Summers was Appointed as Chief Information Officer at Whirlpool Corporation,Benton Harbor; MI-based Whirlpool Corporation appointed Kevin Summers as Chief Information Officer.,Kevin Summers was previously the T Regional Leader for Concentrate Product Supply Business and Executive Director; Global Supply Chain at the Coca-Cola Company,Whirlpool Corporation is the world's leading manufacturer and marketer of major home appliances. 
Kevin,Rutledge,Director of Information Technology,Butler; Snow; O'Mara; Stevens & Cannada,Kevin Rutledge was Appointed as Director of Information Technology at Butler; Snow; O'Mara; Stevens & Cannada,Jackson; MS-based Butler; Snow; O'Mara; Stevens & Cannada appointed Kevin Rutledge as Director of Information Technology.,Kevin Rutledge was previously the Manager; Network Services at  Blue Cross & Blue Shield of Mississippi  ,With more than 170 attorneys in offices in Jackson and Gulfport; Mississippi; Memphis; Tennessee; New Orleans; Louisiana and Greater Philadelphia; Pennsylvania; Butler Snow is a team of talented legal professionals who share a commitment to serve clients - from Fortune 1000 firms to emerging-technology start-ups.
Kevin,Roden,Chief Information Officer,American Tower Corporation,Kevin Roden was Appointed as Chief Information Officer at American Tower Corporation,Boston; MA-based American Tower Corporation appointed Kevin Roden as Chief Information Officer.,Kevin Roden was previously the Chief Technology Officer at Sanovi Technologies.,American Tower is An operator of multi-tenant communication towers for wireless and broadcast companies.
Kevin,Piltz,Chief Information Officer,MedQuist Inc.,Kevin Piltz was Appointed as Chief Information Officer at MedQuist Inc.,Mount Laurel; NJ-based MedQuist Inc. appointed Kevin Piltz as Chief Information Officer.,Kevin Piltz was previously the CIO for Geller and Company.,MedQuist Inc. is a leading provider of medical transcription software technology and services; enabling health systems; hospitals and group medical practices throughout the United States to efficiently manage clinical documentation workflow from voice capture through coding.
Kevin,Lynch,Chief Information Officer,Clarkson University,Kevin Lynch was Appointed as Chief Information Officer at Clarkson University,Potsdam; NY-based Clarkson University appointed Kevin Lynch as Chief Information Officer.,Kevin Lynch was previously the director of telecommunications/networking at Clarkson University.,Clarkson University is a private university located in rural Potsdam; New York. It was founded in 1896 and has an enrollment of about 3;000 students studying towards bachelor's; master's; and doctoral degrees in each of its three schools: the School of Business; School of Arts & Sciences; and the Wallace H. Coulter School of Engineering.
Kevin,Kettler,Chief Technology Officer,Dell; Inc.,Kevin Kettler Resigned as Chief Technology Officer at Dell; Inc.,Round Rock; TX-based Dell; Inc. accepted resignation of Kevin Kettler as Chief Technology Officer.,Kevin Kettler was previously the Engineer at IBM.,For more than 26 years; Dell has empowered countries; communities; customers and people everywhere to use technology to realize their dreams.
Kevin,Kettler,Chief Executive Officer,ME Television,Kevin Kettler was Appointed as Chief Executive Officer at ME Television,Austin; TX-based ME Television appointed Kevin Kettler as Chief Executive Officer.,Kevin Kettler was previously the Chief Technology Officer at Dell Inc.,The ME TELEVISION network launched October 1; 2005 and offers audiences the same immediate access to the regional music scene and entertainment information that they currently enjoy for news and weather.
Kevin,Kern,Chief Technology Officer,First Data Corporation,Kevin Kern was Promoted to Chief Technology Officer at First Data Corporation,Atlanta; GA-based First Data Corporation promoted Kevin Kern to Chief Technology Officer.,Kevin Kern was previously the CIO at CA ,First Data Corporation is a provider of electronic commerce and payment solutions for merchants; financial institutions and card issuers globally and has operations in 36 countries; serving over 5.3 million merchant locations and over 2;000 card issuers and their customers.
Kevin,Keener,Chief Information Officer,Credit Union On Line,Kevin Keener was Appointed as Chief Information Officer at Credit Union On Line,New York; NY-based Credit Union On Line appointed Kevin Keener as Chief Information Officer.,Kevin Keener was previously with the First Marblehead Corp. and was responsible for the identification; planning; execution and resolution of audit and risk issues.,CUOL (Credit Union On-Line) is a Waltham-based data processing technology provider.
Kevin,Hart,Chief Information Officer,Clearwire,Kevin Hart was Appointed as Chief Information Officer at Clearwire,Las Vegas; NV-based Clearwire appointed Kevin Hart as Chief Information Officer.,Kevin Hart was previously the Chief Information Officer at Level 3 Communications.,Clearwire Communications; LLC; an operating subsidiary of Clearwire Corporation (NASDAQ:CLWR); offers a robust suite of advanced high-speed Internet services to consumers and businesses.
Kevin,Goldstein,Chief Technology Officer,Trycera Financial; Inc.,Kevin Goldstein was Appointed as Chief Technology Officer at Trycera Financial; Inc.,South Jordan; UT-based Trycera Financial; Inc. appointed Kevin Goldstein as Chief Technology Officer.,Kevin Goldstein was previously the Chief Technology Officer of an FCRA compliant credit bureau; overseeing the ongoing development of the company's systems architecture in order to assure fair and accurate data collection and adaptability to consumer and lender needs; while minimizing transaction costs and maximizing data security.,Trycera Financial; Inc. is a financial services company specializing in the delivery of prepaid card programs; prepaid card program management; alternative credit products and bill payment reporting. The Company also markets a diverse suite of personal financial management solutions and pay as you go services that allow consumers the ability to have recurring and non traditional payment information such as rent; utilities; insurance and wireless phone service payments reported to national credit reporting agencies.
Kevin,Fallon,Vice President of Technology,Badger Licensing,Kevin Fallon was Promoted to Vice President of Technology at Badger Licensing,Cambridge; MA-based Badger Licensing promoted Kevin Fallon to Vice President of Technology.,Kevin Fallon was previously GLobal Licensing Manager at Badger Technology,Badger Licensing; headquartered in Cambridge; Mass.; is a joint venture of affiliates of The Shaw Group and ExxonMobil Chemical Company. Badger Licensing is principally engaged in marketing; licensing; and developing technologies for ethylbenzene; styrene monomer; cumene; and bisphenol A. 
Kevin,Bott,Chief Information Officer,Ryder System,Kevin Bott Retired as Chief Information Officer at Ryder System,Miami; FL-based Ryder System announced retirement of Kevin Bott as Chief Information Officer.,Kevin Bott; prior to his position of a CIO; as the VP; Product and Technology Management at Ryder Integrated Logistics  ,Ryder System; Inc. is a FORTUNE 500 commercial transportation; logistics and supply chain management solutions company.
Mark,Kerzner,Chief Technology Officer,Exobox,Mark Kerzner was Appointed as Chief Technology Officer at Exobox,Houston; TX-based Exobox appointed Mark Kerzner as Chief Technology Officer.,Kerzner previously worked at Exobox as a senior software developer; and also acted as a consultant to the company. He has more than 20 years of experience in software development and has held posts at Merrill Lynch; Shell; Halliburton and Dresser Industries.,Exobox Technologies Corp. develops information risk management and security solutions that help organizations protect and recover their most valuable information assets. 
Kenneth,Pierce,Chief Information Officer,The University of Texas at San Antonio,Kenneth Pierce was Appointed as Chief Information Officer at The University of Texas at San Antonio,San Antonio; TX-based The University of Texas at San Antonio appointed Kenneth Pierce as Chief Information Officer.,Kenneth Pierce was previously at University of Texas at El Paso where; as chief information officer; he directed a staff of more than 90 full-time employees and 25 student employees. ,UTSA A comprehensive; four-year public university serving the San Antonio metropolitan area; South Texas and the Rio Grande Valley.
Kenneth,McCollum,Chief Information Officer,St. Joseph's College,Kenneth McCollum was Appointed as Chief Information Officer at St. Joseph's College,Brooklyn; NY-based St. Joseph's College appointed Kenneth McCollum as Chief Information Officer.,Kenneth McCollum was previously associate vice chancellor for information technology and chief technology officer at the University of North Carolina at Greensboro.,Since 1916; St. Joseph's College has provided an affordable liberal arts education to a diverse group of students.
Kenneth,Gall,Chief Technology Officer,Still River Systems; Inc.,Kenneth Gall was Appointed as Chief Technology Officer at Still River Systems; Inc.,Littleton; MA-based Still River Systems; Inc. appointed Kenneth Gall as Chief Technology Officer.,Kenneth Gall was previously Director of Radiation Therapy Physics at UT Southwestern Medical Center.,Still River Systems is dedicated to providing physicians and their patients access to high quality; cost-effective proton therapy solutions; and to helping establish this superior treatment modality as a standard of care for patients worldwide.
Ken,Stafford,Chief Information Officer,K State,Ken Stafford was Appointed as Chief Information Officer at K State,Manhattan; KS-based K State appointed Ken Stafford as Chief Information Officer.,Ken Stafford was previously vice president for administration and finance at the Maryland Institute for Agriculture and Natural Resources.,Kansas State University ranks as one of the nation’s “cutting-edge schools;” according to a guidebook that pinpoints today’s hottest majors and the innovative colleges that offer them.
Ken,Ruby,Chief Technology Officer,MCA,Ken Ruby became Chief Technology Officer at MCA,Houston; TX-based MCA appointed Ken Ruby as Chief Technology Officer.,Ken Ruby was previously the CFO at MCA.,Located in Houston and founded in 1995; MCA puts the power of healthcare finance smarts and IT to work for providers as they navigate complex payor and reimbursement relationships; and recover reimbursement owed.
Ken,Reiter,Chief Technology Officer,Supply Vision,Ken Reiter was Appointed as Chief Technology Officer at Supply Vision,Arlington Heights; IL-based Supply Vision appointed Ken Reiter as Chief Technology Officer.,Ken Reiter was previously the founder and president of Web Freight Pro.,Supply Vision Inc. is a technology company providing Software as a Service (SaaS) solutions to the supply chain industry
Ken,Piddington,Chief Information Officer,Global Partners,Ken Piddington was Promoted to Chief Information Officer at Global Partners,Waltham; MA-based Global Partners promoted Ken Piddington to Chief Information Officer.,Ken Piddington was previously Director Applications and Software Development at Global Partners LP,Global Partners LP is a leader in the storage; distribution and marketing of gasoline; distillates and residual oil to wholesalers; retailers and commercial customers throughout the Northeast.
Ken,Kerrick,Vice President of Information Technology,Nolte Associates Inc.,Ken Kerrick was Appointed as Vice President of Information Technology at Nolte Associates Inc.,Sacramento; CA-based Nolte Associates Inc. appointed Ken Kerrick as Vice President of Information Technology.,Ken Kerrick was previously the Vice President; Information Technology at Delta Health Systems.,Nolte is a full service engineering firm with capabilities and expertise to successfully complete your infrastructure project.
Ken,Harvey,Chief Technology and Services Officer,HSBC Bank USA,Ken Harvey was Promoted to Chief Technology and Services Officer at HSBC Bank USA,New York; NY-based HSBC Bank USA promoted Ken Harvey to Chief Technology and Services Officer.,Ken Harvey was previously the Group CIO at HSBC Bank USA.,HSBC's Principles and Values   Through loyal and committed employees who make lasting customer relationships and international teamwork easier to achieve.
Ken,Hanson,Director of Computer & Information Systems,SSOE Group,Ken Hanson Retired as Director of Computer & Information Systems at SSOE Group,Toledo; OH-based SSOE Group announced retirement of Ken Hanson as Director of Computer & Information Systems.,Ken Hanson is currently a Management Consulting Professional,SSOE Group is an international EPCM firm ranked eleventh among the largest engineering and architecture firms (Building Design + Construction; 2009). 
Kenneth,Day,Chief Technology Officer,Dot Hill Systems Corp.,Kenneth Day was Appointed as Chief Technology Officer at Dot Hill Systems Corp.,Longmont; CO-based Dot Hill Systems Corp. appointed Kenneth Day as Chief Technology Officer.,Ken Day has more than 30 years as a respected industry visionary in the architecture; design; and execution of information technology solutions. ,Dot Hill Systems Corp. is a recognized leader in software and hardware solutions for storing; sharing; protecting and managing data.
Kenneth,Cluff,Chief Technology Officer,MyNewPlace,Kenneth Cluff was Promoted to Chief Technology Officer at MyNewPlace,San Francisco; CA-based MyNewPlace promoted Kenneth Cluff to Chief Technology Officer.,Ken Cluff was previously Software Development Consultant at homestore.,MyNewPlace is one of the largest apartment and rental homes Web sites in the United States - with over six million available rental units.
Ken,Citron,Chief Information Officer,Rodale; Inc.,Ken Citron was Promoted to Chief Information Officer at Rodale; Inc.,Emmaus; PA-based Rodale; Inc. promoted Ken Citron to Chief Information Officer.,Ken Citron was previously the SVP Information Systems at Sony Music Inc.,Rodale is the authoritative source for trusted content in health; fitness; and wellness around the world.
Ken,Chatfield,Chief Information Officer,Health Management Associates,Ken Chatfield was Appointed as Chief Information Officer at Health Management Associates,Naples; FL-based Health Management Associates appointed Ken Chatfield as Chief Information Officer.,Ken Chatfield was previously enior technology executive over the past 22 years and has been with several top firms; most recently with Versata Software; Inc. based in Austin; Texas. ,Health Management enables America's best local health care by providing the people; processes; capital and expertise necessary for its hospital and physician partners to fulfill their local missions of delivering superior health care services. 
Ken,Chaisson,Vice President of Information Technology,Dunkin Donuts,Ken Chaisson was Appointed as Vice President of Information Technology at Dunkin Donuts,Canton; MA-based Dunkin Donuts appointed Ken Chaisson as Vice President of Information Technology.,Ken Chaisson most recently was the vice president of information technology for Legal Sea Foods.,With more than 13;000 franchises in 50 countries worldwide; Dunkin' Brands; Inc. is renowned for its leadership in the quick quality restaurant category.
Ken,Braud,Chief Information Officer,Halliburton,Ken Braud was Appointed as Chief Information Officer at Halliburton,Houston; TX-based Halliburton appointed Ken Braud as Chief Information Officer.,Ken Braud previously held various technology positions at Halliburton.,Formed in 1919 Halliburton is a global company that specializes in oil well site services; engineering; construction; technology and various other fields. 
